,open,high,low,close,volume,daily_return,log_return,volatility,ma5,ma20,rsi,mean_sentiment_raw,mean_sentiment_ma3,mean_sentiment_momentum,sentiment_std_raw,sentiment_std_ma3,sentiment_count_raw,sentiment_count_ma3,day_of_week,month,is_month_end
2002-07-17,12.5,12.5,12.25,12.5,2400,0.0,0.0,0.0585386933472403,13.65,12.8965,21.00515463917526,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,7,0
2002-07-18,12.3,12.3,11.75,11.75,1400,-0.06000000000000005,-0.06187540371808753,0.0585386933472403,12.9,12.8965,21.00515463917526,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,7,0
2002-07-19,11.6,11.6,10.05,10.5,10700,-0.1063829787234043,-0.11247798342669046,0.0585386933472403,12.0,12.8965,21.00515463917526,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,7,0
2002-07-22,10.5,10.5,10.0,10.2,4600,-0.028571428571428692,-0.028987536873252395,0.0585386933472403,11.489999999999998,12.8965,20.223325062034746,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,7,0
2002-07-23,10.2,10.2,10.2,10.2,100,0.0,0.0,0.0585386933472403,11.03,12.8965,18.915510718789406,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,7,0
2002-07-24,10.2,10.5,10.2,10.5,2200,0.02941176470588247,0.028987536873252395,0.0585386933472403,10.629999999999999,12.8965,22.22222222222223,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,7,0
2002-07-25,10.15,10.5,10.15,10.15,1300,-0.033333333333333326,-0.03390155167568132,0.0585386933472403,10.309999999999999,12.8965,21.301775147929007,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,7,0
2002-07-26,10.15,10.15,10.15,10.15,0,0.0,0.0,0.0585386933472403,10.239999999999998,12.8965,24.161073825503365,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,7,0
2002-07-29,10.5,11.1,10.45,11.1,4100,0.09359605911330049,0.08947140283049215,0.0585386933472403,10.42,12.8965,18.115942028985515,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,7,0
2002-07-30,11.25,11.85,11.25,11.5,8900,0.03603603603603611,0.03540192705091583,0.0585386933472403,10.68,12.7215,22.602739726027394,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,7,0
2002-07-31,11.9,12.0,11.75,12.0,5000,0.04347826086956519,0.04255961441879608,0.05967722943814564,10.98,12.565000000000001,27.56410256410257,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,7,1
2002-08-01,11.8,11.9,11.8,11.8,4300,-0.016666666666666607,-0.016807118316381153,0.05969602776482509,11.309999999999999,12.405,28.66666666666667,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,8,0
2002-08-02,11.8,11.8,11.8,11.8,0,0.0,0.0,0.05969602776482509,11.64,12.245000000000001,40.95238095238096,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,8,0
2002-08-05,11.9,12.0,11.85,11.85,28600,0.004237288135593209,0.004228336109521003,0.05825353801190565,11.790000000000001,12.1375,43.56435643564355,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,8,0
2002-08-06,12.0,12.0,12.0,12.0,10000,0.012658227848101333,0.01257878220686015,0.05203967085232222,11.89,11.9625,45.192307692307686,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,8,0
2002-08-07,11.98,12.05,11.95,12.05,4400,0.004166666666666652,0.004158010148663571,0.05209589522037395,11.9,11.790000000000001,53.33333333333334,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,8,0
2002-08-08,12.1,12.1,12.05,12.1,12300,0.004149377593360981,0.004140792666031512,0.05215091925090223,11.96,11.620000000000001,74.24242424242425,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,8,0
2002-08-09,12.15,12.15,12.15,12.15,3400,0.004132231404958775,0.004123717183861952,0.05200313344205541,12.03,11.477500000000001,81.96721311475413,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,8,0
2002-08-12,12.15,12.15,12.1,12.15,24400,0.0,0.0,0.04006418333448912,12.09,11.447500000000002,81.96721311475413,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,8,0
2002-08-13,12.2,12.2,12.1,12.2,3900,0.00411522633744843,0.00410678195265346,0.039854690711787794,12.129999999999999,11.432500000000001,80.35714285714288,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,8,0
2002-08-14,12.15,12.2,12.15,12.2,3700,0.0,0.0,0.039854690711787794,12.16,11.4175,91.83673469387757,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,8,0
2002-08-15,12.15,12.15,12.1,12.1,700,-0.008196721311475419,-0.008230499136515412,0.03738774270881254,12.16,11.435,88.23529411764709,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,8,0
2002-08-16,12.0,12.15,12.0,12.15,8600,0.004132231404958775,0.004123717183861952,0.027313716070993307,12.16,11.5175,81.81818181818187,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,8,0
2002-08-19,12.15,12.15,11.65,11.65,8700,-0.04115226337448563,-0.04202298977484764,0.02831861215646973,12.059999999999999,11.59,54.285714285714306,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,8,0
2002-08-20,11.6,11.6,11.6,11.6,100,-0.0042918454935623185,-0.004301081899390713,0.028390922321535946,11.940000000000001,11.66,34.6153846153846,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,8,0
2002-08-21,11.9,12.0,11.75,11.75,16400,0.012931034482758674,0.012848142477849045,0.027936338034409924,11.85,11.7225,47.99999999999997,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,8,0
2002-08-22,11.75,11.75,11.0,11.0,35500,-0.06382978723404253,-0.06595796779179741,0.03087402424132784,11.63,11.764999999999999,29.999999999999986,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,8,0
2002-08-23,11.0,11.1,11.0,11.1,3700,0.009090909090909038,0.009049835519917782,0.03087159746139269,11.419999999999998,11.8125,31.707317073170742,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,8,0
2002-08-26,11.0,11.0,10.85,10.87,11900,-0.02072072072072073,-0.020938407185170593,0.02322744653543584,11.264,11.800999999999998,23.474178403755857,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,8,0
2002-08-27,10.85,11.0,10.51,10.51,23900,-0.03311867525298984,-0.033679516244258245,0.022596133005657423,11.046000000000001,11.7515,18.44262295081964,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,8,0
2002-08-28,10.5,10.5,10.0,10.1,24700,-0.039010466222645146,-0.039791761041645834,0.020890881522808328,10.716,11.6565,14.285714285714292,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,8,0
2002-08-29,10.2,10.2,10.1,10.2,8500,0.00990099009900991,0.009852296443011443,0.02117817007572776,10.556000000000001,11.5765,15.789473684210492,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,8,0
2002-08-30,10.3,10.3,10.0,10.0,4200,-0.019607843137254832,-0.01980262729617932,0.02128866294125574,10.336,11.4865,14.754098360655732,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,8,0
2002-09-03,9.95,10.0,9.3,9.9,8000,-0.010000000000000009,-0.010050335853501569,0.021094349910162496,10.142,11.389,12.90322580645163,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,9,0
2002-09-04,9.35,9.5,8.9,9.3,89100,-0.06060606060606055,-0.06252035698133396,0.023417683553971627,9.9,11.254000000000001,10.810810810810821,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,9,0
2002-09-05,9.3,9.3,9.3,9.3,3100,0.0,0.0,0.023280715733102076,9.74,11.116499999999998,11.111111111111128,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,9,0
2002-09-06,9.3,9.7,9.3,9.7,30400,0.04301075268817178,0.04211148535012654,0.026192271628703852,9.64,10.996500000000001,18.987341772151865,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,9,0
2002-09-09,9.75,9.9,9.7,9.8,26000,0.01030927835051565,0.010256500167189486,0.026411393548363252,9.6,10.879,23.94366197183099,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,9,0
2002-09-10,9.9,9.95,9.82,9.9,36200,0.010204081632652962,0.010152371464017929,0.026718669739073646,9.6,10.766499999999999,26.388888888888886,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,9,0
2002-09-11,10.0,10.05,9.9,10.05,2400,0.015151515151515138,0.015037877364540542,0.02713285099158384,9.75,10.659,26.388888888888886,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,9,0
2002-09-12,10.1,10.1,9.9,9.9,4000,-0.014925373134328401,-0.015037877364540542,0.027069063803748582,9.870000000000001,10.544,31.66666666666667,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,9,0
2002-09-13,9.9,9.94,9.9,9.94,2800,0.004040404040403844,0.0040322635279381736,0.027250529594700628,9.918000000000001,10.436,30.272108843537396,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,9,0
2002-09-16,9.94,10.0,9.85,10.0,10300,0.006036217303823088,0.006018072325563395,0.027303656787754368,9.958000000000002,10.328500000000002,34.296028880866416,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,9,0
2002-09-17,9.75,9.9,9.75,9.9,4800,-0.010000000000000009,-0.010050335853501569,0.026261373717447713,9.958,10.241,37.84860557768925,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,9,0
2002-09-18,9.87,9.87,9.87,9.87,1500,-0.003030303030303161,-0.003034903695154245,0.02627168510297215,9.922,10.1545,44.60093896713614,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,9,0
2002-09-19,9.8,9.8,9.8,9.8,6200,-0.007092198581560183,-0.007117467768863683,0.02582141315907605,9.902000000000001,10.057,40.476190476190496,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,9,0
2002-09-20,9.65,9.65,9.4,9.4,2700,-0.04081632653061229,-0.04167269640056803,0.023657979851384684,9.794,9.977,36.95652173913044,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,9,0
2002-09-23,9.75,9.75,9.7,9.7,1200,0.03191489361702127,0.031416196233378546,0.025014975524726733,9.733999999999998,9.907,45.99999999999998,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,9,0
2002-09-24,9.4,9.4,9.4,9.4,2000,-0.030927835051546282,-0.031416196233378546,0.025422934231391657,9.634,9.8335,52.272727272727266,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,9,0
2002-09-25,9.6,9.7,9.5,9.6,7000,0.02127659574468077,0.021053409197832273,0.025383199361569634,9.58,9.788,56.24999999999998,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,9,0
2002-09-26,9.7,9.7,9.7,9.7,1000,0.01041666666666674,0.010362787035546273,0.024194827908331693,9.559999999999999,9.767999999999999,50.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,9,0
2002-09-27,9.6,9.6,9.3,9.49,6200,-0.021649484536082397,-0.021887272887500586,0.024423546143386255,9.578,9.7325,42.98642533936649,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,9,0
2002-09-30,9.3,9.35,9.3,9.35,3100,-0.01475237091675452,-0.014862269321240795,0.024276757386982456,9.508,9.7,37.77777777777774,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,9,1
2002-10-01,9.5,9.5,9.5,9.5,2000,0.016042780748663166,0.015915455305899773,0.024582110732974925,9.528,9.68,37.77777777777774,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,10,0
2002-10-02,9.5,9.5,9.3,9.47,8700,-0.0031578947368420263,-0.0031628914085084503,0.020334743736248582,9.502,9.6885,39.90610328638496,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,10,0
2002-10-03,9.55,9.55,9.55,9.55,100,0.008447729672650395,0.008412247294652175,0.0203982736075806,9.472,9.701,41.01382488479264,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,10,0
2002-10-04,9.55,9.55,9.55,9.55,500,0.0,0.0,0.017909802840562324,9.484,9.6935,39.33649289099526,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,10,0
2002-10-07,9.4,9.5,9.4,9.5,1000,-0.005235602094240899,-0.005249355886143725,0.017746843592535477,9.514000000000001,9.678500000000001,40.29126213592231,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,10,0
2002-10-08,9.3,9.3,9.25,9.25,3200,-0.02631578947368418,-0.02666824708216131,0.018358002909579365,9.464000000000002,9.646,36.403508771929815,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,10,0
2002-10-09,9.25,9.3,9.0,9.0,19100,-0.027027027027026973,-0.027398974188114433,0.018556990053391637,9.370000000000001,9.5935,33.73983739837395,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,10,0
2002-10-10,9.0,9.0,9.0,9.0,3000,0.0,0.0,0.018450939661029564,9.26,9.5485,40.29126213592231,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,10,0
2002-10-11,9.1,9.1,8.95,9.0,19900,0.0,0.0,0.018373410935855785,9.15,9.5015,30.11363636363636,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,10,0
2002-10-14,8.95,9.0,8.9,8.99,13500,-0.0011111111111110628,-0.0011117288526905078,0.01822055720422836,9.048,9.450999999999999,36.05442176870746,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,10,0
2002-10-15,8.8,8.8,8.45,8.65,23600,-0.03781979977753058,-0.03855352753974106,0.019618511107024804,8.928,9.3885,20.49689440993791,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,10,0
2002-10-16,8.45,8.5,8.25,8.35,14700,-0.034682080924855585,-0.035297782081023854,0.0205737226672467,8.797999999999998,9.3125,12.707182320442016,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,10,0
2002-10-17,8.21,8.3,8.0,8.25,9900,-0.0119760479041916,-0.012048338516174706,0.020589803248916776,8.648,9.235,13.529411764705898,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,10,0
2002-10-18,8.25,8.25,8.25,8.25,12400,0.0,0.0,0.019178857210499237,8.498,9.177499999999998,14.743589743589766,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,10,0
2002-10-21,8.25,8.25,7.9,8.05,4200,-0.024242424242424176,-0.02454110891611716,0.017304530172915104,8.31,9.095,4.968944099378888,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,10,0
2002-10-22,8.0,8.1,8.0,8.0,10900,-0.006211180124223725,-0.006230549750636527,0.016531624854888446,8.180000000000001,9.025,4.907975460122714,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,10,0
2002-10-23,7.8,7.8,7.7,7.8,2100,-0.025000000000000022,-0.02531780798428951,0.015435215340053298,8.07,8.935,0.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,10,0
2002-10-24,7.7,7.7,7.2,7.25,7500,-0.07051282051282048,-0.07312226482896289,0.019747841105122437,7.87,8.812500000000002,0.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,10,0
2002-10-25,7.0,7.2,6.35,7.2,43700,-0.006896551724137945,-0.006920442844573715,0.019732827821341288,7.660000000000001,8.698,0.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,10,0
2002-10-28,7.5,7.5,7.0,7.0,3200,-0.02777777777777779,-0.0281708769666964,0.01998884219796277,7.45,8.5805,0.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,10,0
2002-10-29,7.5,7.75,7.3,7.75,7700,0.1071428571428572,0.10178269430994225,0.03323065097234125,7.4,8.493,27.272727272727266,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,10,0
2002-10-30,7.3,7.65,7.25,7.55,11400,-0.02580645161290329,-0.026145280104322044,0.033384440997894095,7.35,8.397000000000002,25.423728813559322,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,10,0
2002-10-31,7.55,7.55,7.45,7.5,9000,-0.0066225165562913135,-0.006644542718668767,0.033097136549419134,7.4,8.294500000000001,25.0,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,10,1
2002-11-01,7.35,7.5,7.35,7.5,9200,0.0,0.0,0.033097136549419134,7.459999999999999,8.192,25.083612040133787,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,11,0
2002-11-04,7.7,7.7,7.5,7.5,4400,0.0,0.0,0.03316995678892801,7.56,8.092,28.30188679245282,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,11,0
2002-11-05,7.5,7.5,7.5,7.5,500,0.0,0.0,0.033062350425702235,7.51,8.0045,31.914893617021278,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,11,0
2002-11-06,7.6,7.6,7.6,7.6,300,0.013333333333333197,0.013245226750020489,0.03319516244089557,7.5200000000000005,7.9345,36.17021276595744,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,11,0
2002-11-07,7.7,7.7,7.5,7.5,2700,-0.013157894736842035,-0.013245226750020489,0.03316053147104222,7.5200000000000005,7.8595,34.69387755102041,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,11,0
2002-11-08,7.5,7.5,7.5,7.5,0,0.0,0.0,0.03316053147104222,7.5200000000000005,7.7844999999999995,37.777777777777764,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,11,0
2002-11-11,7.7,7.9,7.67,7.9,11200,0.053333333333333455,0.051959738930711374,0.035924372134937176,7.6,7.730000000000001,48.07692307692308,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,11,0
2002-11-12,7.9,7.9,7.9,7.9,5300,0.0,0.0,0.03513949199040342,7.68,7.6925,52.08333333333334,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,11,0
2002-11-13,7.9,8.38,7.9,8.38,38300,0.06075949367088618,0.05898515502101587,0.0371689064961938,7.836,7.694,74.24892703862662,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,11,0
2002-11-14,8.38,8.45,8.38,8.45,5400,0.008353221957040358,0.00831852687509027,0.03707846705159876,8.026,7.704000000000001,76.59574468085106,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,11,0
2002-11-15,8.5,8.5,8.4,8.4,3400,-0.005917159763313529,-0.0059347355198142715,0.03711746403676219,8.206,7.711500000000001,81.81818181818187,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,4,11,0
2002-11-18,8.45,8.5,8.42,8.5,12400,0.011904761904761862,0.01183445764700286,0.03667342505298749,8.326,7.734,74.19354838709683,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,0,11,0
2002-11-19,8.4,8.4,8.25,8.27,4200,-0.027058823529411802,-0.027431654460670973,0.037251106715083866,8.4,7.7475,72.7848101265823,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,1,11,0
2002-11-20,8.4,8.4,8.4,8.4,500,0.01571946795646917,0.015597196813668113,0.03679017952802898,8.404,7.777499999999999,77.1084337349398,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,2,11,0
2002-11-21,8.4,8.4,8.21,8.4,16600,0.0,0.0,0.03235017426301426,8.394,7.834999999999999,77.1084337349398,0.013858999999999996,0.11038266666666667,0.28957099999999997,0.2753558658754159,0.18673464439382667,2.0,0.6666666666666666,3,11,0
